dataset,regime,seed,left,right,run_id_left,run_id_right,input_file_left,input_file_right,student_test_accuracy_left,student_test_accuracy_right,delta_student_test_accuracy,student_test_nll_left,student_test_nll_right,delta_student_test_nll,target_accuracy_left,target_accuracy_right,delta_target_accuracy,target_nll_left,target_nll_right,delta_target_nll,target_entropy_left,target_entropy_right,delta_target_entropy,fallback_count_left,fallback_count_right,delta_fallback_count,fallback_rate_left,fallback_rate_right,delta_fallback_rate,mean_selected_teachers_left,mean_selected_teachers_right,delta_mean_selected_teachers,effective_teachers_left,effective_teachers_right,delta_effective_teachers
mnist,alpha0p5,43,feddf_prob,feddf_logit,46e623736124825c,b537f3f807cd423e,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9717,0.9629,0.00880000000000003,0.094356145099923,0.120833153180778,-0.026477008080855,0.977,0.9681,0.008900000000000019,1.0887744289211416,1.1233103516234402,-0.03453592270229855,2.017307843631744,2.022539239078565,-0.00523139544682083,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,alpha0p5,44,feddf_prob,feddf_logit,975f282b321b9955,c4535b293e125477,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9784,0.974,0.0044000000000000705,0.0684827811770141,0.0820990600779652,-0.013616278900951101,0.9807,0.9757,0.0050000000000000044,1.0786530695775514,1.1098532445938152,-0.03120017501626382,2.005504962912452,2.012823931906733,-0.007318968994280972,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,alpha1p0,42,feddf_prob,feddf_logit,5c63d62f03984ea2,9192ef45fa94bcf9,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9802,0.98,0.00019999999999997797,0.0602755610270425,0.0630904607247561,-0.002814899697713605,0.9798,0.9788,0.0010000000000000009,0.990416299200742,0.9813913630329156,0.009024936167826403,1.952237828492988,1.9391811063993496,0.013056722093638395,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,alpha1p0,43,feddf_prob,feddf_logit,8c4fa8842348ecd4,7d8e412a1334f6e8,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9804,0.9788,0.0016000000000000458,0.0613457520112395,0.0673803040608763,-0.006034552049636807,0.9831,0.9811,0.0020000000000000018,1.046221607227913,1.051459553931003,-0.0052379467030900795,1.990737391291048,1.9883081321307152,0.002429259160332764,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,alpha1p0,44,feddf_prob,feddf_logit,5e64c8c14ab55789,b98b982f9eafa6ec,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9825,0.9816,0.0009000000000000119,0.0547011967492522,0.0554839780879439,-0.000782781338691696,0.985,0.9835,0.0014999999999999458,0.8925601403309483,0.8753794833159103,0.017180657015038014,1.871885072420878,1.8453333176079147,0.026551754812963235,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,iid,42,feddf_prob,feddf_logit,d87496c6477f8643,f3f7fcbb087554c7,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9845,0.9843,0.000200000000000089,0.0474863140608649,0.0479586881102528,-0.0004723740493879011,0.9848,0.9849,-9.999999999998899e-05,0.8118604848879594,0.7973634101125794,0.014497074775379981,1.7897930057201752,1.7695377890375217,0.02025521668265351,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,iid,43,feddf_prob,feddf_logit,097f5357e99483a8,d1f768028cc2ff1c,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9829,0.9819,0.0010000000000000009,0.0560070911148563,0.0576763676802627,-0.0016692765654063996,0.9851,0.9846,0.0004999999999999449,0.9055659569192888,0.895516835304938,0.010049121614350787,1.883701675892269,1.869721411942502,0.013980263949766814,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,iid,44,feddf_prob,feddf_logit,81b0e728d98d19c3,2cf8a9163a1164be,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9853,0.9851,0.00019999999999997797,0.0466789696703665,0.0471153291281312,-0.0004363594577646984,0.9867,0.9865,0.00019999999999997797,0.8286048743596872,0.8109374887253868,0.01766738563430037,1.8083692594210632,1.7834773389514038,0.02489192046965938,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,multi,42,feddf_prob,feddf_logit,8dec28b0a6408e7b,0b3e5d3da2ed350d,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.5578,0.3714,0.18639999999999995,1.210960118675232,3.512506669616699,-2.301546550941467,0.5386,0.3655,0.17309999999999998,1.7345000106411097,2.038898037840996,-0.3043980271998865,2.1223098693457576,2.2152210106885,-0.09291114134274236,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,multi,43,feddf_prob,feddf_logit,d9c55f15b6267d0e,9e8473cb1ce51b76,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.5294,0.4373,0.09209999999999996,1.2059423419952393,3.679912533187866,-2.4739701911926266,0.5481,0.444,0.10410000000000003,1.7208819628004446,2.039108286103317,-0.3182263233028726,2.11520574080207,2.200876433971916,-0.08567069316984588,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,multi,44,feddf_prob,feddf_logit,63baf7db4eb05884,35fd882ad9198f17,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.5725,0.3899,0.18259999999999998,1.0897900736808777,3.283249951171875,-2.1934598774909975,0.5783,0.384,0.19430000000000003,1.7003228343757215,2.008113371330019,-0.3077905369542975,2.099789232797046,2.2161248796346045,-0.11633564683755848,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,single,42,feddf_prob,feddf_logit,3724fea623593e4e,27e537ba1de330d8,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.0974,0.1009,-0.003500000000000003,2.3025986099243165,8.955038143920898,-6.652439533996581,0.1001,0.1,9.999999999998899e-05,2.3025845393002795,2.4657241995633505,-0.16313966026307103,2.3025850927832083,2.1335115905692086,0.16907350221399975,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,single,43,feddf_prob,feddf_logit,7d7a470acc65a531,dbbe406688b425cb,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.1009,0.1028,-0.001899999999999999,2.302573348999023,5.32049330368042,-3.017919954681397,0.167,0.0999,0.0671,2.302584533791012,2.35097485436528,-0.0483903205742684,2.30258509294364,2.2450855787001425,0.05749951424349753,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
mnist,single,44,feddf_prob,feddf_logit,77fc3b9cf56a03d8,5c2e7760fffa79a1,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.1009,0.1028,-0.001899999999999999,2.302584172439575,4.36812208404541,-2.065537911605835,0.1011,0.1,0.0010999999999999899,2.3025837395795423,2.344334391191601,-0.04175065161205849,2.302585092887376,2.2666238556886737,0.03596123719870237,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,9.999999999999998,9.999999999999998,0.0
