dataset,regime,metric,mean,sd,n,seeds,contrast
cifar,multi,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,multi,delta_target_nll,0.006951078237497188,0.0016395562802488139,3,"42,43,44",pooling_oracle
cifar,multi,delta_target_entropy,0.011586645547335683,0.0027516459525843634,3,"42,43,44",pooling_oracle
cifar,multi,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,multi,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,multi,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,multi,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,single,delta_student_test_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,single,delta_student_test_nll,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,single,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,single,delta_target_nll,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,single,delta_target_entropy,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,single,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,single,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,single,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,single,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha0p1,delta_student_test_accuracy,0.15333333333333127,0.4891148467725455,3,"42,43,44",pooling_oracle
fmnist,alpha0p1,delta_student_test_nll,-0.1181894984006882,0.1073116683826603,3,"42,43,44",pooling_oracle
fmnist,alpha0p1,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha0p1,delta_target_nll,0.14338421077914645,0.04738036968791901,3,"42,43,44",pooling_oracle
fmnist,alpha0p1,delta_target_entropy,0.18805260017196912,0.11709689974471178,3,"42,43,44",pooling_oracle
fmnist,alpha0p1,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha0p1,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha0p1,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha0p1,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha0p5,delta_student_test_accuracy,0.28666666666666474,0.24419937209856105,3,"42,43,44",pooling_oracle
fmnist,alpha0p5,delta_student_test_nll,-0.015753629485766103,0.004315482492225358,3,"42,43,44",pooling_oracle
fmnist,alpha0p5,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha0p5,delta_target_nll,0.030054470556000707,0.009587213595694827,3,"42,43,44",pooling_oracle
fmnist,alpha0p5,delta_target_entropy,0.03316882694332516,0.006533118544300631,3,"42,43,44",pooling_oracle
fmnist,alpha0p5,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha0p5,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha0p5,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha0p5,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha1p0,delta_student_test_accuracy,0.07333333333333267,0.1457166199626301,3,"42,43,44",pooling_oracle
fmnist,alpha1p0,delta_student_test_nll,-0.0072160016973813286,0.0058578329050155975,3,"42,43,44",pooling_oracle
fmnist,alpha1p0,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha1p0,delta_target_nll,0.019029859475123406,0.008276251294227698,3,"42,43,44",pooling_oracle
fmnist,alpha1p0,delta_target_entropy,0.02493980966797234,0.008201618953504297,3,"42,43,44",pooling_oracle
fmnist,alpha1p0,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha1p0,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha1p0,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,alpha1p0,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,iid,delta_student_test_accuracy,0.06666666666667043,0.18009256878987034,3,"42,43,44",pooling_oracle
fmnist,iid,delta_student_test_nll,0.0011137191534042097,0.0038790651388897466,3,"42,43,44",pooling_oracle
fmnist,iid,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,iid,delta_target_nll,0.016870507027898312,0.002001237962144228,3,"42,43,44",pooling_oracle
fmnist,iid,delta_target_entropy,0.02900322933793135,0.0066039493737598525,3,"42,43,44",pooling_oracle
fmnist,iid,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,iid,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,iid,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,iid,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,multi,delta_student_test_accuracy,0.23999999999999946,0.47947888378947606,3,"42,43,44",pooling_oracle
fmnist,multi,delta_student_test_nll,-0.08842618783315011,0.06050839573551139,3,"42,43,44",pooling_oracle
fmnist,multi,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,multi,delta_target_nll,0.008392509187156469,0.004832775769550533,3,"42,43,44",pooling_oracle
fmnist,multi,delta_target_entropy,0.027831184217598632,0.013541172028224184,3,"42,43,44",pooling_oracle
fmnist,multi,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,multi,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,multi,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,multi,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,single,delta_student_test_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,single,delta_student_test_nll,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,single,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,single,delta_target_nll,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,single,delta_target_entropy,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,single,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,single,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,single,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
fmnist,single,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha0p1,delta_student_test_accuracy,0.009999999999998899,0.09000000000000119,3,"42,43,44",pooling_oracle
mnist,alpha0p1,delta_student_test_nll,-0.0010209828433450016,0.0030142056117487106,3,"42,43,44",pooling_oracle
mnist,alpha0p1,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha0p1,delta_target_nll,0.09847848084426436,0.009488684041214864,3,"42,43,44",pooling_oracle
mnist,alpha0p1,delta_target_entropy,0.11587811900569411,0.0164018542319702,3,"42,43,44",pooling_oracle
mnist,alpha0p1,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha0p1,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha0p1,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha0p1,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha0p5,delta_student_test_accuracy,0.0066666666666696335,0.050332229568472005,3,"42,43,44",pooling_oracle
mnist,alpha0p5,delta_student_test_nll,-0.002585614452247168,0.0015087294317698823,3,"42,43,44",pooling_oracle
mnist,alpha0p5,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha0p5,delta_target_nll,0.025702844729568814,0.0064470612505688,3,"42,43,44",pooling_oracle
mnist,alpha0p5,delta_target_entropy,0.026172403496893832,0.007196732004491742,3,"42,43,44",pooling_oracle
mnist,alpha0p5,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha0p5,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha0p5,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha0p5,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha1p0,delta_student_test_accuracy,-0.0066666666666659324,0.040414518843269354,3,"42,43,44",pooling_oracle
mnist,alpha1p0,delta_student_test_nll,-0.00013330402843806746,0.00045731922672837856,3,"42,43,44",pooling_oracle
mnist,alpha1p0,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha1p0,delta_target_nll,0.01748707873735955,0.006279314884090344,3,"42,43,44",pooling_oracle
mnist,alpha1p0,delta_target_entropy,0.020038841487353503,0.010466528912563385,3,"42,43,44",pooling_oracle
mnist,alpha1p0,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha1p0,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha1p0,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,alpha1p0,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,iid,delta_student_test_accuracy,0.046666666666668924,0.03214550253664598,3,"42,43,44",pooling_oracle
mnist,iid,delta_student_test_nll,-0.000840136592664432,0.00015610900031919682,3,"42,43,44",pooling_oracle
mnist,iid,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,iid,delta_target_nll,0.01440024796745191,0.0037998967038103265,3,"42,43,44",pooling_oracle
mnist,iid,delta_target_entropy,0.01982104926194957,0.005480952697417083,3,"42,43,44",pooling_oracle
mnist,iid,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,iid,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,iid,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,iid,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,multi,delta_student_test_accuracy,0.013333333333328165,0.07371114795831811,3,"42,43,44",pooling_oracle
mnist,multi,delta_student_test_nll,-0.01070918901365664,0.011827651691546507,3,"42,43,44",pooling_oracle
mnist,multi,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,multi,delta_target_nll,0.013320957498511901,0.005225268330155854,3,"42,43,44",pooling_oracle
mnist,multi,delta_target_entropy,0.044943733635818016,0.01953252778521236,3,"42,43,44",pooling_oracle
mnist,multi,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,multi,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,multi,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,multi,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,single,delta_student_test_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,single,delta_student_test_nll,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,single,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,single,delta_target_nll,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,single,delta_target_entropy,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,single,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,single,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,single,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
mnist,single,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_oracle
cifar,alpha0p1,delta_student_test_accuracy,2.8000000000000025,,1,42,pooling_expert
cifar,alpha0p1,delta_student_test_nll,-0.2485728406906128,,1,42,pooling_expert
cifar,alpha0p1,delta_target_accuracy,-0.42999999999999705,,1,42,pooling_expert
cifar,alpha0p1,delta_target_nll,0.08115193270096221,,1,42,pooling_expert
cifar,alpha0p1,delta_target_entropy,0.03868610027070196,,1,42,pooling_expert
cifar,alpha0p1,delta_fallback_count,0.0,,1,42,pooling_expert
cifar,alpha0p1,delta_fallback_rate,0.0,,1,42,pooling_expert
cifar,alpha0p1,delta_mean_selected_teachers,0.0,,1,42,pooling_expert
cifar,alpha0p1,delta_effective_teachers,0.0,,1,42,pooling_expert
cifar,alpha0p5,delta_student_test_accuracy,1.1600000000000055,,1,42,pooling_expert
cifar,alpha0p5,delta_student_test_nll,-0.04197579822540287,,1,42,pooling_expert
cifar,alpha0p5,delta_target_accuracy,-0.47000000000000375,,1,42,pooling_expert
cifar,alpha0p5,delta_target_nll,0.015658019854830618,,1,42,pooling_expert
cifar,alpha0p5,delta_target_entropy,0.006468474959947734,,1,42,pooling_expert
cifar,alpha0p5,delta_fallback_count,0.0,,1,42,pooling_expert
cifar,alpha0p5,delta_fallback_rate,0.0,,1,42,pooling_expert
cifar,alpha0p5,delta_mean_selected_teachers,0.0,,1,42,pooling_expert
cifar,alpha0p5,delta_effective_teachers,0.0,,1,42,pooling_expert
cifar,alpha1p0,delta_student_test_accuracy,0.8000000000000007,,1,42,pooling_expert
cifar,alpha1p0,delta_student_test_nll,-0.01709628324508672,,1,42,pooling_expert
cifar,alpha1p0,delta_target_accuracy,-0.39000000000000146,,1,42,pooling_expert
cifar,alpha1p0,delta_target_nll,0.008270404641045559,,1,42,pooling_expert
cifar,alpha1p0,delta_target_entropy,0.00635825677824764,,1,42,pooling_expert
cifar,alpha1p0,delta_fallback_count,0.0,,1,42,pooling_expert
cifar,alpha1p0,delta_fallback_rate,0.0,,1,42,pooling_expert
cifar,alpha1p0,delta_mean_selected_teachers,0.0,,1,42,pooling_expert
cifar,alpha1p0,delta_effective_teachers,0.0,,1,42,pooling_expert
cifar,iid,delta_student_test_accuracy,0.18000000000000238,,1,42,pooling_expert
cifar,iid,delta_student_test_nll,-0.013767483043670592,,1,42,pooling_expert
cifar,iid,delta_target_accuracy,-0.17000000000000348,,1,42,pooling_expert
cifar,iid,delta_target_nll,0.0036350729811580607,,1,42,pooling_expert
cifar,iid,delta_target_entropy,0.0026001998896627576,,1,42,pooling_expert
cifar,iid,delta_fallback_count,0.0,,1,42,pooling_expert
cifar,iid,delta_fallback_rate,0.0,,1,42,pooling_expert
cifar,iid,delta_mean_selected_teachers,0.0,,1,42,pooling_expert
cifar,iid,delta_effective_teachers,0.0,,1,42,pooling_expert
cifar,multi,delta_student_test_accuracy,-0.10999999999999899,,1,42,pooling_expert
cifar,multi,delta_student_test_nll,-0.0005398799896236817,,1,42,pooling_expert
cifar,multi,delta_target_accuracy,-0.050000000000005596,,1,42,pooling_expert
cifar,multi,delta_target_nll,0.006204283859875592,,1,42,pooling_expert
cifar,multi,delta_target_entropy,0.011538121299248916,,1,42,pooling_expert
cifar,multi,delta_fallback_count,0.0,,1,42,pooling_expert
cifar,multi,delta_fallback_rate,0.0,,1,42,pooling_expert
cifar,multi,delta_mean_selected_teachers,0.0,,1,42,pooling_expert
cifar,multi,delta_effective_teachers,0.0,,1,42,pooling_expert
fmnist,alpha0p1,delta_student_test_accuracy,-0.1599999999999972,0.39949968710876427,3,"42,43,44",pooling_expert
fmnist,alpha0p1,delta_student_test_nll,-0.06567793072859444,0.08736254751795038,3,"42,43,44",pooling_expert
fmnist,alpha0p1,delta_target_accuracy,-0.35666666666666813,0.10692676621563055,3,"42,43,44",pooling_expert
fmnist,alpha0p1,delta_target_nll,0.1368882738883537,0.04163118887586153,3,"42,43,44",pooling_expert
fmnist,alpha0p1,delta_target_entropy,0.1894999232792305,0.11081469250266594,3,"42,43,44",pooling_expert
fmnist,alpha0p1,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,alpha0p1,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,alpha0p1,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,alpha0p1,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,alpha0p5,delta_student_test_accuracy,0.2366666666666665,0.1985782801147542,3,"42,43,44",pooling_expert
fmnist,alpha0p5,delta_student_test_nll,-0.012946112994353018,0.01603849844732212,3,"42,43,44",pooling_expert
fmnist,alpha0p5,delta_target_accuracy,-0.18000000000000238,0.019999999999997797,3,"42,43,44",pooling_expert
fmnist,alpha0p5,delta_target_nll,0.03162370915752266,0.011247389368695118,3,"42,43,44",pooling_expert
fmnist,alpha0p5,delta_target_entropy,0.036452988167096,0.008977772984573425,3,"42,43,44",pooling_expert
fmnist,alpha0p5,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,alpha0p5,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,alpha0p5,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,alpha0p5,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,alpha1p0,delta_student_test_accuracy,0.019999999999997797,0.19287301521985686,3,"42,43,44",pooling_expert
fmnist,alpha1p0,delta_student_test_nll,-0.010390682148933442,0.018542124625065583,3,"42,43,44",pooling_expert
fmnist,alpha1p0,delta_target_accuracy,-0.10999999999999528,0.14106735979665946,3,"42,43,44",pooling_expert
fmnist,alpha1p0,delta_target_nll,0.020552092579777637,0.008781457551926265,3,"42,43,44",pooling_expert
fmnist,alpha1p0,delta_target_entropy,0.0269530922742595,0.00924150170886788,3,"42,43,44",pooling_expert
fmnist,alpha1p0,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,alpha1p0,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,alpha1p0,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,alpha1p0,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,iid,delta_student_test_accuracy,0.020000000000001496,0.08185352771872023,3,"42,43,44",pooling_expert
fmnist,iid,delta_student_test_nll,-0.0008294754107792679,0.00252914316675284,3,"42,43,44",pooling_expert
fmnist,iid,delta_target_accuracy,0.046666666666668924,0.040414518843275765,3,"42,43,44",pooling_expert
fmnist,iid,delta_target_nll,0.016304991112635354,0.002159409506026963,3,"42,43,44",pooling_expert
fmnist,iid,delta_target_entropy,0.02840349519738572,0.006517446565471194,3,"42,43,44",pooling_expert
fmnist,iid,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,iid,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,iid,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,iid,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,multi,delta_student_test_accuracy,0.17333333333333645,0.40673496694203215,3,"42,43,44",pooling_expert
fmnist,multi,delta_student_test_nll,-0.08790505682627374,0.05151808286446654,3,"42,43,44",pooling_expert
fmnist,multi,delta_target_accuracy,-0.013333333333331865,0.02309401076758249,3,"42,43,44",pooling_expert
fmnist,multi,delta_target_nll,0.008516905964002036,0.005055503010698362,3,"42,43,44",pooling_expert
fmnist,multi,delta_target_entropy,0.028326025564630875,0.014148356957422743,3,"42,43,44",pooling_expert
fmnist,multi,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,multi,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,multi,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,multi,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,single,delta_student_test_accuracy,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,single,delta_student_test_nll,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,single,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,single,delta_target_nll,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,single,delta_target_entropy,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,single,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,single,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,single,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_expert
fmnist,single,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_expert
mnist,alpha0p1,delta_student_test_accuracy,-0.030000000000000398,0.072111025509278,3,"42,43,44",pooling_expert
mnist,alpha0p1,delta_student_test_nll,-0.0019346935093382995,0.0021980176017390245,3,"42,43,44",pooling_expert
mnist,alpha0p1,delta_target_accuracy,-0.07666666666666563,0.05507570547285764,3,"42,43,44",pooling_expert
mnist,alpha0p1,delta_target_nll,0.0878257319752459,0.0009606743311752492,3,"42,43,44",pooling_expert
mnist,alpha0p1,delta_target_entropy,0.11175087682937972,0.00769502245567126,3,"42,43,44",pooling_expert
mnist,alpha0p1,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_expert
mnist,alpha0p1,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_expert
mnist,alpha0p1,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_expert
mnist,alpha0p1,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_expert
mnist,alpha0p5,delta_student_test_accuracy,0.09333333333333046,0.030550504633041625,3,"42,43,44",pooling_expert
mnist,alpha0p5,delta_student_test_nll,-0.005045225566912739,0.004195398903997547,3,"42,43,44",pooling_expert
mnist,alpha0p5,delta_target_accuracy,-0.03333333333332596,0.0665832811847927,3,"42,43,44",pooling_expert
mnist,alpha0p5,delta_target_nll,0.025895239074475957,0.006091265555778696,3,"42,43,44",pooling_expert
mnist,alpha0p5,delta_target_entropy,0.030404587108011045,0.009376748706090118,3,"42,43,44",pooling_expert
mnist,alpha0p5,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_expert
mnist,alpha0p5,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_expert
mnist,alpha0p5,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_expert
mnist,alpha0p5,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_expert
mnist,alpha1p0,delta_student_test_accuracy,0.029999999999996696,0.04358898943540194,3,"42,43,44",pooling_expert
mnist,alpha1p0,delta_student_test_nll,-0.0011842825376429018,0.0006037933434011322,3,"42,43,44",pooling_expert
mnist,alpha1p0,delta_target_accuracy,0.0033333333333329662,0.03214550253663964,3,"42,43,44",pooling_expert
mnist,alpha1p0,delta_target_nll,0.017716996738284013,0.008321869872036664,3,"42,43,44",pooling_expert
mnist,alpha1p0,delta_target_entropy,0.02223482619111657,0.013686738149105976,3,"42,43,44",pooling_expert
mnist,alpha1p0,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_expert
mnist,alpha1p0,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_expert
mnist,alpha1p0,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_expert
mnist,alpha1p0,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_expert
mnist,iid,delta_student_test_accuracy,0.013333333333335565,0.011547005383794448,3,"42,43,44",pooling_expert
mnist,iid,delta_student_test_nll,-0.0008735701196826984,0.0007263047908194275,3,"42,43,44",pooling_expert
mnist,iid,delta_target_accuracy,0.023333333333334462,0.035118845842844394,3,"42,43,44",pooling_expert
mnist,iid,delta_target_nll,0.014032843094635447,0.0038875030955572254,3,"42,43,44",pooling_expert
mnist,iid,delta_target_entropy,0.019656393523403388,0.005559180368302778,3,"42,43,44",pooling_expert
mnist,iid,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_expert
mnist,iid,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_expert
mnist,iid,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_expert
mnist,iid,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_expert
mnist,multi,delta_student_test_accuracy,0.0066666666666659324,0.020816659994659033,3,"42,43,44",pooling_expert
mnist,multi,delta_student_test_nll,-0.006379023580380935,0.0030021187789493527,3,"42,43,44",pooling_expert
mnist,multi,delta_target_accuracy,-0.0033333333333329662,0.011547005383791244,3,"42,43,44",pooling_expert
mnist,multi,delta_target_nll,0.01344451038752939,0.0053124288312424925,3,"42,43,44",pooling_expert
mnist,multi,delta_target_entropy,0.045267616402681475,0.019769838398527816,3,"42,43,44",pooling_expert
mnist,multi,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_expert
mnist,multi,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_expert
mnist,multi,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_expert
mnist,multi,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_expert
mnist,single,delta_student_test_accuracy,0.0,0.0,3,"42,43,44",pooling_expert
mnist,single,delta_student_test_nll,0.0,0.0,3,"42,43,44",pooling_expert
mnist,single,delta_target_accuracy,0.0,0.0,3,"42,43,44",pooling_expert
mnist,single,delta_target_nll,0.0,0.0,3,"42,43,44",pooling_expert
mnist,single,delta_target_entropy,0.0,0.0,3,"42,43,44",pooling_expert
mnist,single,delta_fallback_count,0.0,0.0,3,"42,43,44",pooling_expert
mnist,single,delta_fallback_rate,0.0,0.0,3,"42,43,44",pooling_expert
mnist,single,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",pooling_expert
mnist,single,delta_effective_teachers,0.0,0.0,3,"42,43,44",pooling_expert
cifar,alpha0p1,delta_student_test_accuracy,-6.743333333333334,2.243442295521177,3,"42,43,44",support
cifar,alpha0p1,delta_student_test_nll,2.644705466079712,0.34927601308228545,3,"42,43,44",support
cifar,alpha0p1,delta_target_accuracy,1.533333333333331,0.8927112261718964,3,"42,43,44",support
cifar,alpha0p1,delta_target_nll,-0.5535528658135878,0.04114717561951708,3,"42,43,44",support
cifar,alpha0p1,delta_target_entropy,-0.7542779882632913,0.11412898391280209,3,"42,43,44",support
cifar,alpha0p1,delta_fallback_count,0.0,0.0,3,"42,43,44",support
cifar,alpha0p1,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
cifar,alpha0p1,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
cifar,alpha0p1,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
cifar,alpha0p5,delta_student_test_accuracy,-4.006666666666666,1.243797947149506,3,"42,43,44",support
cifar,alpha0p5,delta_student_test_nll,1.9230638451258342,0.3310818340414886,3,"42,43,44",support
cifar,alpha0p5,delta_target_accuracy,5.516666666666662,0.6768554744798423,3,"42,43,44",support
cifar,alpha0p5,delta_target_nll,-0.6408042898985088,0.053725659776209855,3,"42,43,44",support
cifar,alpha0p5,delta_target_entropy,-0.5327166633712687,0.03672656897760546,3,"42,43,44",support
cifar,alpha0p5,delta_fallback_count,0.0,0.0,3,"42,43,44",support
cifar,alpha0p5,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
cifar,alpha0p5,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
cifar,alpha0p5,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
cifar,alpha1p0,delta_student_test_accuracy,-2.7799999999999976,0.6317436188834816,3,"42,43,44",support
cifar,alpha1p0,delta_student_test_nll,1.7004686382611591,0.4979845818931043,3,"42,43,44",support
cifar,alpha1p0,delta_target_accuracy,7.619999999999997,0.635059052372295,3,"42,43,44",support
cifar,alpha1p0,delta_target_nll,-0.6175659294808103,0.04939058630272724,3,"42,43,44",support
cifar,alpha1p0,delta_target_entropy,-0.47516422198521063,0.04794831016844163,3,"42,43,44",support
