dataset,regime,seed,client,class,expertise_count,expertise_accuracy,M,experts_for_class,classes_for_teacher,evidence,train_count,validation_count,A,A_minus_M,diagnostic
mnist,alpha1p0,43,8,5,34,0.970588207244873,1,8,10,True,118,17,1,0,accredited
mnist,alpha1p0,43,8,6,10,1.0,1,9,10,True,35,5,1,0,accredited
mnist,alpha1p0,43,8,7,105,0.9904761910438538,1,9,10,True,366,52,1,0,accredited
mnist,alpha1p0,43,8,8,71,0.97183096408844,1,9,10,True,249,35,1,0,accredited
mnist,alpha1p0,43,8,9,39,0.9230769276618958,1,8,10,True,135,19,1,0,accredited
mnist,alpha1p0,43,9,0,33,0.939393937587738,1,9,8,True,115,16,1,0,accredited
mnist,alpha1p0,43,9,1,305,0.9901639223098756,1,8,8,True,1069,153,1,0,accredited
mnist,alpha1p0,43,9,2,25,0.959999978542328,1,8,8,True,88,13,1,0,accredited
mnist,alpha1p0,43,9,3,95,0.9894737005233764,1,9,8,True,331,47,1,0,accredited
mnist,alpha1p0,43,9,4,93,0.9892473220825196,1,10,8,True,325,46,1,0,accredited
mnist,alpha1p0,43,9,5,30,0.8666666746139526,0,8,8,True,106,15,1,1,below_threshold
mnist,alpha1p0,43,9,6,263,0.9885931611061096,1,9,8,True,922,132,1,0,accredited
mnist,alpha1p0,43,9,7,30,1.0,1,9,8,True,104,15,1,0,accredited
mnist,alpha1p0,43,9,8,176,1.0,1,9,8,True,617,88,1,0,accredited
mnist,alpha1p0,43,9,9,3,0.0,0,8,8,True,11,1,1,1,below_threshold
mnist,alpha1p0,44,0,0,8,0.75,0,7,8,True,29,4,1,1,below_threshold
mnist,alpha1p0,44,0,1,227,0.9823788404464722,1,9,8,True,793,113,1,0,accredited
mnist,alpha1p0,44,0,2,56,0.875,0,9,8,True,195,28,1,1,below_threshold
mnist,alpha1p0,44,0,3,151,0.9668874144554138,1,8,8,True,531,76,1,0,accredited
mnist,alpha1p0,44,0,4,106,0.9622641801834106,1,8,8,True,371,53,1,0,accredited
mnist,alpha1p0,44,0,5,194,1.0,1,7,8,True,679,97,1,0,accredited
mnist,alpha1p0,44,0,6,190,0.9789473414421082,1,10,8,True,665,95,1,0,accredited
mnist,alpha1p0,44,0,7,60,0.9833333492279052,1,9,8,True,210,30,1,0,accredited
mnist,alpha1p0,44,0,8,109,0.9908257126808168,1,7,8,True,380,54,1,0,accredited
mnist,alpha1p0,44,0,9,235,0.978723406791687,1,9,8,True,821,117,1,0,accredited
mnist,alpha1p0,44,1,0,0,0.0,0,7,9,False,2,0,1,1,no_expertise_observations
mnist,alpha1p0,44,1,1,119,0.9663865566253662,1,9,9,True,419,60,1,0,accredited
mnist,alpha1p0,44,1,2,91,0.9780219793319702,1,9,9,True,317,45,1,0,accredited
mnist,alpha1p0,44,1,3,53,0.9433962106704712,1,8,9,True,186,27,1,0,accredited
mnist,alpha1p0,44,1,4,92,0.989130437374115,1,8,9,True,324,46,1,0,accredited
mnist,alpha1p0,44,1,5,35,0.9428571462631226,1,7,9,True,124,18,1,0,accredited
mnist,alpha1p0,44,1,6,36,0.9722222089767456,1,10,9,True,127,18,1,0,accredited
mnist,alpha1p0,44,1,7,43,0.930232584476471,1,9,9,True,152,22,1,0,accredited
mnist,alpha1p0,44,1,8,204,0.9754902124404908,1,7,9,True,716,102,1,0,accredited
mnist,alpha1p0,44,1,9,184,0.989130437374115,1,9,9,True,644,92,1,0,accredited
mnist,alpha1p0,44,2,0,2,0.5,0,7,6,True,9,1,1,1,below_threshold
mnist,alpha1p0,44,2,1,134,1.0,1,9,6,True,468,67,1,0,accredited
mnist,alpha1p0,44,2,2,13,0.9230769276618958,1,9,6,True,48,7,1,0,accredited
mnist,alpha1p0,44,2,3,15,0.8666666746139526,0,8,6,True,52,7,1,1,below_threshold
mnist,alpha1p0,44,2,4,35,0.9428571462631226,1,8,6,True,121,17,1,0,accredited
mnist,alpha1p0,44,2,5,24,0.875,0,7,6,True,84,12,1,1,below_threshold
mnist,alpha1p0,44,2,6,119,0.9747899174690248,1,10,6,True,418,60,1,0,accredited
mnist,alpha1p0,44,2,7,28,0.7857142686843872,0,9,6,True,99,14,1,1,below_threshold
mnist,alpha1p0,44,2,8,35,1.0,1,7,6,True,123,18,1,0,accredited
mnist,alpha1p0,44,2,9,156,0.9935897588729858,1,9,6,True,545,78,1,0,accredited
mnist,alpha1p0,44,3,0,94,1.0,1,7,8,True,329,47,1,0,accredited
mnist,alpha1p0,44,3,1,5,0.800000011920929,0,9,8,True,18,3,1,1,below_threshold
mnist,alpha1p0,44,3,2,207,0.990338146686554,1,9,8,True,725,104,1,0,accredited
mnist,alpha1p0,44,3,3,36,0.9722222089767456,1,8,8,True,126,18,1,0,accredited
mnist,alpha1p0,44,3,4,58,1.0,1,8,8,True,203,29,1,0,accredited
mnist,alpha1p0,44,3,5,205,0.995121955871582,1,7,8,True,720,103,1,0,accredited
mnist,alpha1p0,44,3,6,74,1.0,1,10,8,True,258,37,1,0,accredited
mnist,alpha1p0,44,3,7,162,1.0,1,9,8,True,567,81,1,0,accredited
mnist,alpha1p0,44,3,8,1,0.0,0,7,8,True,2,0,1,1,below_threshold
mnist,alpha1p0,44,3,9,5,1.0,1,9,8,True,16,2,1,0,accredited
mnist,alpha1p0,44,4,0,178,0.9887640476226808,1,7,7,True,623,89,1,0,accredited
mnist,alpha1p0,44,4,1,144,1.0,1,9,7,True,503,72,1,0,accredited
mnist,alpha1p0,44,4,2,60,0.9666666388511658,1,9,7,True,210,30,1,0,accredited
mnist,alpha1p0,44,4,3,45,0.8888888955116272,0,8,7,True,158,22,1,1,below_threshold
mnist,alpha1p0,44,4,4,72,0.9444444179534912,1,8,7,True,252,36,1,0,accredited
mnist,alpha1p0,44,4,5,56,0.8928571343421936,0,7,7,True,197,28,1,1,below_threshold
mnist,alpha1p0,44,4,6,116,0.9913793206214904,1,10,7,True,408,58,1,0,accredited
mnist,alpha1p0,44,4,7,118,0.9661017060279846,1,9,7,True,415,59,1,0,accredited
mnist,alpha1p0,44,4,8,250,0.9879999756813048,1,7,7,True,876,125,1,0,accredited
mnist,alpha1p0,44,4,9,4,0.75,0,9,7,True,16,2,1,1,below_threshold
mnist,alpha1p0,44,5,0,17,1.0,1,7,8,True,58,8,1,0,accredited
mnist,alpha1p0,44,5,1,119,1.0,1,9,8,True,418,60,1,0,accredited
mnist,alpha1p0,44,5,2,27,1.0,1,9,8,True,94,13,1,0,accredited
mnist,alpha1p0,44,5,3,173,0.9884393215179444,1,8,8,True,606,86,1,0,accredited
mnist,alpha1p0,44,5,4,3,0.6666666865348816,0,8,8,True,11,1,1,1,below_threshold
mnist,alpha1p0,44,5,5,131,0.9923664331436156,1,7,8,True,459,65,1,0,accredited
mnist,alpha1p0,44,5,6,83,1.0,1,10,8,True,291,41,1,0,accredited
mnist,alpha1p0,44,5,7,93,0.9892473220825196,1,9,8,True,325,46,1,0,accredited
mnist,alpha1p0,44,5,8,26,0.807692289352417,0,7,8,True,91,13,1,1,below_threshold
mnist,alpha1p0,44,5,9,40,1.0,1,9,8,True,140,20,1,0,accredited
mnist,alpha1p0,44,6,0,5,1.0,1,7,9,True,20,3,1,0,accredited
mnist,alpha1p0,44,6,1,177,0.994350254535675,1,9,9,True,620,88,1,0,accredited
mnist,alpha1p0,44,6,2,127,0.9685039520263672,1,9,9,True,447,64,1,0,accredited
mnist,alpha1p0,44,6,3,265,0.9886792302131652,1,8,9,True,930,133,1,0,accredited
mnist,alpha1p0,44,6,4,269,0.9814126491546632,1,8,9,True,940,134,1,0,accredited
mnist,alpha1p0,44,6,5,158,0.9936708807945251,1,7,9,True,555,79,1,0,accredited
mnist,alpha1p0,44,6,6,261,0.984674334526062,1,10,9,True,915,131,1,0,accredited
mnist,alpha1p0,44,6,7,207,0.9951691031455994,1,9,9,True,726,104,1,0,accredited
mnist,alpha1p0,44,6,8,94,0.8617021441459656,0,7,9,True,328,47,1,1,below_threshold
mnist,alpha1p0,44,6,9,65,0.9846153855323792,1,9,9,True,229,33,1,0,accredited
mnist,alpha1p0,44,7,0,181,1.0,1,7,8,True,635,91,1,0,accredited
mnist,alpha1p0,44,7,1,169,1.0,1,9,8,True,591,84,1,0,accredited
mnist,alpha1p0,44,7,2,160,0.975000023841858,1,9,8,True,560,80,1,0,accredited
mnist,alpha1p0,44,7,3,230,0.982608675956726,1,8,8,True,806,115,1,0,accredited
mnist,alpha1p0,44,7,4,10,0.8999999761581421,0,8,8,True,34,5,1,1,below_threshold
mnist,alpha1p0,44,7,5,1,0.0,0,7,8,True,5,1,1,1,below_threshold
mnist,alpha1p0,44,7,6,71,1.0,1,10,8,True,248,35,1,0,accredited
mnist,alpha1p0,44,7,7,187,1.0,1,9,8,True,655,94,1,0,accredited
mnist,alpha1p0,44,7,8,137,0.9416058659553528,1,7,8,True,482,69,1,0,accredited
mnist,alpha1p0,44,7,9,143,0.9790209531784058,1,9,8,True,502,72,1,0,accredited
mnist,alpha1p0,44,8,0,30,1.0,1,7,10,True,106,15,1,0,accredited
mnist,alpha1p0,44,8,1,17,1.0,1,9,10,True,61,9,1,0,accredited
mnist,alpha1p0,44,8,2,76,0.9736841917037964,1,9,10,True,268,38,1,0,accredited
mnist,alpha1p0,44,8,3,14,0.9285714030265808,1,8,10,True,50,7,1,0,accredited
mnist,alpha1p0,44,8,4,174,0.988505721092224,1,8,10,True,609,87,1,0,accredited
mnist,alpha1p0,44,8,5,64,0.96875,1,7,10,True,223,32,1,0,accredited
mnist,alpha1p0,44,8,6,10,1.0,1,10,10,True,34,5,1,0,accredited
mnist,alpha1p0,44,8,7,94,0.9680851101875304,1,9,10,True,331,47,1,0,accredited
mnist,alpha1p0,44,8,8,46,1.0,1,7,10,True,160,23,1,0,accredited
mnist,alpha1p0,44,8,9,47,0.914893627166748,1,9,10,True,165,24,1,0,accredited
mnist,alpha1p0,44,9,0,468,0.997863233089447,1,7,10,True,1637,234,1,0,accredited
mnist,alpha1p0,44,9,1,37,0.9729729890823364,1,9,10,True,129,18,1,0,accredited
mnist,alpha1p0,44,9,2,173,1.0,1,9,10,True,608,87,1,0,accredited
mnist,alpha1p0,44,9,3,43,0.9767441749572754,1,8,10,True,149,21,1,0,accredited
mnist,alpha1p0,44,9,4,150,0.9866666793823242,1,8,10,True,525,75,1,0,accredited
mnist,alpha1p0,44,9,5,14,1.0,1,7,10,True,51,7,1,0,accredited
mnist,alpha1p0,44,9,6,23,1.0,1,10,10,True,80,11,1,0,accredited
mnist,alpha1p0,44,9,7,59,0.98305082321167,1,9,10,True,207,30,1,0,accredited
mnist,alpha1p0,44,9,8,68,0.9852941036224364,1,7,10,True,238,34,1,0,accredited
mnist,alpha1p0,44,9,9,110,0.9636363387107848,1,9,10,True,387,55,1,0,accredited
mnist,alpha0p5,42,0,0,201,0.9800994992256165,1,9,9,True,704,101,1,0,accredited
mnist,alpha0p5,42,0,1,34,0.970588207244873,1,9,9,True,118,17,1,0,accredited
mnist,alpha0p5,42,0,2,41,0.9024389982223512,1,6,9,True,144,20,1,0,accredited
mnist,alpha0p5,42,0,3,5,0.6000000238418579,0,3,9,True,19,3,1,1,below_threshold
mnist,alpha0p5,42,0,4,37,1.0,1,7,9,True,130,18,1,0,accredited
mnist,alpha0p5,42,0,5,119,0.9159663915634156,1,9,9,True,418,60,1,0,accredited
mnist,alpha0p5,42,0,6,99,0.9898989796638488,1,9,9,True,347,50,1,0,accredited
mnist,alpha0p5,42,0,7,546,0.9871794581413268,1,8,9,True,1912,273,1,0,accredited
mnist,alpha0p5,42,0,8,130,0.9538461565971376,1,4,9,True,457,65,1,0,accredited
mnist,alpha0p5,42,0,9,12,0.9166666865348816,1,9,9,True,42,6,1,0,accredited
mnist,alpha0p5,42,1,0,71,0.9295774698257446,1,9,8,True,248,35,1,0,accredited
mnist,alpha0p5,42,1,1,23,0.91304349899292,1,9,8,True,79,11,1,0,accredited
mnist,alpha0p5,42,1,2,33,0.9090909361839294,1,6,8,True,118,17,1,0,accredited
mnist,alpha0p5,42,1,3,9,0.7777777910232544,0,3,8,True,31,4,1,1,below_threshold
mnist,alpha0p5,42,1,4,316,0.9810126423835754,1,7,8,True,1106,158,1,0,accredited
