dataset,regime,seed,left,right,run_id_left,run_id_right,input_file_left,input_file_right,student_test_accuracy_left,student_test_accuracy_right,delta_student_test_accuracy,student_test_nll_left,student_test_nll_right,delta_student_test_nll,target_accuracy_left,target_accuracy_right,delta_target_accuracy,target_nll_left,target_nll_right,delta_target_nll,target_entropy_left,target_entropy_right,delta_target_entropy,fallback_count_left,fallback_count_right,delta_fallback_count,fallback_rate_left,fallback_rate_right,delta_fallback_rate,mean_selected_teachers_left,mean_selected_teachers_right,delta_mean_selected_teachers,effective_teachers_left,effective_teachers_right,delta_effective_teachers
fmnist,multi,42,oracle_prob,expert_prob,8635fbed6b20214f,1ae17f261134557f,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9044,0.9018,0.0025999999999999357,1.6976526119232178,1.6995739265441894,-0.0019213146209715593,0.9947,0.9934,0.0013000000000000789,0.1361537089035806,0.1276510817896113,0.008502627113969319,0.3840806225318381,0.3802350407623575,0.0038455817694806327,53.0,0.0,53.0,0.0053,0.0,0.0053,1.9848,2.0,-0.015200000000000102,2.0378,2.0,0.037799999999999834
fmnist,multi,43,oracle_prob,expert_prob,6501ab93d87857b0,938891f0341da58b,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8956,0.8963,-0.0007000000000000339,1.812428429794312,1.7926450607299804,0.019783369064331646,0.997,0.9952,0.0018000000000000238,0.139762192940497,0.1348430670673133,0.0049191258731836884,0.3924325713712459,0.3903763836934794,0.0020561876777664967,30.0,0.0,30.0,0.003,0.0,0.003,1.9887,2.0,-0.011300000000000088,2.0187,2.0,0.01869999999999994
fmnist,multi,44,oracle_prob,expert_prob,fa116c17331b2e03,393db1feef47cf9d,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8991,0.9028,-0.0037000000000000366,1.717380214500427,1.6088323692321778,0.10854784526824934,0.9962,0.9939,0.0022999999999999687,0.158810087922515,0.1518579201260208,0.006952167796494185,0.4309442166084065,0.4291062887388214,0.0018379278695850876,38.0,0.0,38.0,0.0038,0.0,0.0038,1.9861,2.0,-0.013900000000000023,2.0241,2.0,0.024099999999999788
fmnist,single,42,oracle_prob,expert_prob,1bf1869b242b152c,d167fc214edc5c68,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9042,0.9042,0.0,2.942580070018768,2.942580070018768,0.0,1.0,1.0,0.0,3.920342750904092e-06,3.920342750904092e-06,0.0,5.1002922931681286e-05,5.1002922931681286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fmnist,single,43,oracle_prob,expert_prob,1ba7b32f81110e9f,e73aba17d579b084,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.899,0.899,0.0,3.1933379768371584,3.1933379768371584,0.0,1.0,1.0,0.0,2.784811898827674e-06,2.784811898827674e-06,0.0,3.786881728638407e-05,3.786881728638407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fmnist,single,44,oracle_prob,expert_prob,40700dc4636bdaee,ab8e9ca45adc2256,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9057,0.9057,0.0,2.6762206501960755,2.6762206501960755,0.0,1.0,1.0,0.0,3.872599766735031e-06,3.872599766735031e-06,0.0,4.910081560201257e-05,4.910081560201257e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
mnist,alpha0p1,42,oracle_prob,expert_prob,a70c36e629578fc0,d9427415fddfb7dc,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9904,0.9884,0.0020000000000000018,0.0355046675514895,0.0415412668741075,-0.006036599322618005,0.9994,0.9965,0.0028999999999999027,0.8579462038690763,0.8238872842622718,0.034058919606804516,1.8870087340440933,1.847589760899981,0.03941897314411236,6.0,0.0,6.0,0.0006,0.0,0.0006,5.4637,4.8,0.6637000000000004,5.4697,4.8,0.6696999999999997
mnist,alpha0p1,43,oracle_prob,expert_prob,6910d42687b1691c,d78a0dac27b97e4e,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9884,0.9857,0.0026999999999999247,0.0447312408707919,0.0545604023094289,-0.009829161438636998,0.9986,0.9969,0.0017000000000000348,0.7624728283842623,0.7378472888800105,0.024625539504251837,1.7714417047310156,1.7145826007527365,0.05685910397827909,14.0,0.0,14.0,0.0014,0.0,0.0014,4.0106,3.3,0.7106000000000003,4.0246,3.3,0.7246000000000006
mnist,alpha0p1,44,oracle_prob,expert_prob,e8871b2f0749cfe9,cc4acf0198322c91,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9887,0.9868,0.0019000000000000128,0.0442178172621468,0.0523772425275761,-0.008159425265429301,0.9996,0.9984,0.0012000000000000899,0.7041385300921593,0.6610174143662864,0.04312111572587296,1.6895918669413204,1.6167379445371357,0.07285392240418465,4.0,0.0,4.0,0.0004,0.0,0.0004,4.5991,4.1,0.4991000000000003,4.6031,4.1,0.5031000000000008
mnist,alpha0p5,42,oracle_prob,expert_prob,01f3665db7c1b177,f2209cbb09508377,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9836,0.9824,0.0011999999999999789,0.0497107751791831,0.0602315281427116,-0.010520752963528501,0.998,0.9878,0.010199999999999987,0.9411405744116133,0.8850633318569912,0.0560772425546221,1.931313299651832,1.8778632914633704,0.053450008188461684,20.0,0.0,20.0,0.002,0.0,0.002,8.7159,7.3,1.4158999999999997,8.7359,7.3,1.435900000000001
