dataset,regime,seed,left,right,run_id_left,run_id_right,input_file_left,input_file_right,student_test_accuracy_left,student_test_accuracy_right,delta_student_test_accuracy,student_test_nll_left,student_test_nll_right,delta_student_test_nll,target_accuracy_left,target_accuracy_right,delta_target_accuracy,target_nll_left,target_nll_right,delta_target_nll,target_entropy_left,target_entropy_right,delta_target_entropy,fallback_count_left,fallback_count_right,delta_fallback_count,fallback_rate_left,fallback_rate_right,delta_fallback_rate,mean_selected_teachers_left,mean_selected_teachers_right,delta_mean_selected_teachers,effective_teachers_left,effective_teachers_right,delta_effective_teachers
fmnist,multi,42,expert_prob,feddf_prob,1ae17f261134557f,e1ac67186c293ec6,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9018,0.3544,0.5474000000000001,1.6995739265441894,1.8199774547576903,-0.12040352821350098,0.9934,0.3783,0.6151,0.1276510817896113,1.7048461709541036,-1.5771950891644924,0.3802350407623575,1.9881008076941005,-1.6078657669317429,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,-8.0,2.0,9.999999999999998,-7.999999999999998
fmnist,multi,43,expert_prob,feddf_prob,938891f0341da58b,c72caa26e20d2ceb,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8963,0.4219,0.4744,1.7926450607299804,1.9147898292541503,-0.12214476852416989,0.9952,0.4437,0.5515,0.1348430670673133,1.7059682791639146,-1.5711252120966013,0.3903763836934794,1.9763150576650568,-1.5859386739715773,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,-8.0,2.0,9.999999999999998,-7.999999999999998
fmnist,multi,44,expert_prob,feddf_prob,393db1feef47cf9d,ec0dd92c67c94986,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9028,0.3956,0.5072000000000001,1.6088323692321778,1.9263315893173216,-0.31749922008514386,0.9939,0.4162,0.5777,0.1518579201260208,1.7163621466730372,-1.5645042265470164,0.4291062887388214,1.987301944193313,-1.5581956554544916,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,-8.0,2.0,9.999999999999998,-7.999999999999998
fmnist,single,42,expert_prob,feddf_prob,d167fc214edc5c68,44824a144c9525c5,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9042,0.1,0.8042,2.942580070018768,2.302585046005249,0.639995024013519,1.0,0.1006,0.8994,3.920342750904092e-06,2.302581869384575,-2.302577949041824,5.1002922931681286e-05,2.302585092798063,-2.3025340898751314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-9.0,1.0,9.999999999999998,-8.999999999999998
fmnist,single,43,expert_prob,feddf_prob,e73aba17d579b084,b3da8b08e20abcef,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.899,0.1,0.799,3.1933379768371584,2.3025866592407227,0.8907513175964357,1.0,0.0996,0.9004,2.784811898827674e-06,2.3025811179188023,-2.3025783331069034,3.786881728638407e-05,2.302585092545105,-2.3025472237278186,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-9.0,1.0,9.999999999999998,-8.999999999999998
fmnist,single,44,expert_prob,feddf_prob,ab8e9ca45adc2256,cd05b1f48ae157c4,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9057,0.1,0.8057,2.6762206501960755,2.302585038757324,0.37363561143875135,1.0,0.1193,0.8807,3.872599766735031e-06,2.302583151356476,-2.3025792787567094,4.910081560201257e-05,2.302585092656829,-2.302535991841227,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,-9.0,1.0,9.999999999999998,-8.999999999999998
mnist,alpha0p1,42,expert_prob,feddf_prob,d9427415fddfb7dc,fd302b0cd1665f65,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9884,0.9523,0.03609999999999991,0.0415412668741075,0.1549976515173912,-0.1134563846432837,0.9965,0.9587,0.037800000000000056,0.8238872842622718,1.347947038557929,-0.5240597542956573,1.847589760899981,2.133497227497572,-0.28590746659759114,0.0,0.0,0.0,0.0,0.0,0.0,4.8,10.0,-5.2,4.8,9.999999999999998,-5.199999999999998
mnist,alpha0p1,43,expert_prob,feddf_prob,d78a0dac27b97e4e,d8c95f97b83b20e2,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9857,0.7496,0.23609999999999998,0.0545604023094289,0.6544280901908874,-0.5998676878814585,0.9969,0.7832,0.2137,0.7378472888800105,1.5484148248947085,-0.810567536014698,1.7145826007527365,2.163384866805554,-0.4488022660528177,0.0,0.0,0.0,0.0,0.0,0.0,3.3,10.0,-6.7,3.3,9.999999999999998,-6.699999999999998
mnist,alpha0p1,44,expert_prob,feddf_prob,cc4acf0198322c91,088d73400827b025,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9868,0.7989,0.18789999999999996,0.0523772425275761,0.5397906281471252,-0.4874133856195491,0.9984,0.8193,0.17909999999999993,0.6610174143662864,1.4157085100353313,-0.7546910956690449,1.6167379445371357,2.1236259942226448,-0.506888049685509,0.0,0.0,0.0,0.0,0.0,0.0,4.1,10.0,-5.9,4.1,9.999999999999998,-5.899999999999999
mnist,alpha0p5,42,expert_prob,feddf_prob,f2209cbb09508377,b4b9afcdf2ce45ad,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9824,0.9652,0.017200000000000104,0.0602315281427116,0.1012987575858831,-0.041067229443171496,0.9878,0.9651,0.022700000000000053,0.8850633318569912,1.0336607028231273,-0.14859737096613612,1.8778632914633704,1.968591732504176,-0.09072844104080557,0.0,0.0,0.0,0.0,0.0,0.0,7.3,10.0,-2.7,7.3,9.999999999999998,-2.6999999999999984
