dataset,regime,seed,left,right,run_id_left,run_id_right,input_file_left,input_file_right,student_test_accuracy_left,student_test_accuracy_right,delta_student_test_accuracy,student_test_nll_left,student_test_nll_right,delta_student_test_nll,target_accuracy_left,target_accuracy_right,delta_target_accuracy,target_nll_left,target_nll_right,delta_target_nll,target_entropy_left,target_entropy_right,delta_target_entropy,fallback_count_left,fallback_count_right,delta_fallback_count,fallback_rate_left,fallback_rate_right,delta_fallback_rate,mean_selected_teachers_left,mean_selected_teachers_right,delta_mean_selected_teachers,effective_teachers_left,effective_teachers_right,delta_effective_teachers
fmnist,multi,42,oracle_prob,oracle_logit,8635fbed6b20214f,ef23bcac577da509,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9044,0.9042,0.00019999999999997797,1.6976526119232178,1.7233667530059815,-0.02571414108276371,0.9947,0.9947,0.0,0.1361537089035806,0.1301590410882007,0.0059946678153799116,0.3840806225318381,0.3639077902639833,0.020172832267854823,53.0,53.0,0.0,0.0053,0.0053,0.0,1.9848,1.9848,0.0,2.0378,2.0378,0.0
fmnist,multi,43,oracle_prob,oracle_logit,6501ab93d87857b0,551289fd4ceb7269,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8956,0.8965,-0.0009000000000000119,1.812428429794312,1.9588876976013183,-0.14645926780700624,0.997,0.997,0.0,0.139762192940497,0.1345346477136823,0.005227545226814706,0.3924325713712459,0.3725779544403558,0.01985461693089008,30.0,30.0,0.0,0.003,0.003,0.0,1.9887,1.9887,0.0,2.0187,2.0187,0.0
fmnist,multi,44,oracle_prob,oracle_logit,fa116c17331b2e03,eeb7d4198c4a1924,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.8991,0.8912,0.007900000000000018,1.717380214500427,1.8104853691101075,-0.09310515460968039,0.9962,0.9962,0.0,0.158810087922515,0.1448547734032402,0.013955314519274786,0.4309442166084065,0.3874781131543555,0.043466103454051,38.0,38.0,0.0,0.0038,0.0038,0.0,1.9861,1.9861,0.0,2.0241,2.0241,0.0
fmnist,single,42,oracle_prob,oracle_logit,1bf1869b242b152c,917488946fe48e61,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9042,0.9042,0.0,2.942580070018768,2.942580070018768,0.0,1.0,1.0,0.0,3.920342750904092e-06,3.920342750904092e-06,0.0,5.1002922931681286e-05,5.1002922931681286e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fmnist,single,43,oracle_prob,oracle_logit,1ba7b32f81110e9f,09c178bb4ee615c5,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.899,0.899,0.0,3.1933379768371584,3.1933379768371584,0.0,1.0,1.0,0.0,2.784811898827674e-06,2.784811898827674e-06,0.0,3.786881728638407e-05,3.786881728638407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
fmnist,single,44,oracle_prob,oracle_logit,40700dc4636bdaee,631932254a7a791e,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9057,0.9057,0.0,2.6762206501960755,2.6762206501960755,0.0,1.0,1.0,0.0,3.872599766735031e-06,3.872599766735031e-06,0.0,4.910081560201257e-05,4.910081560201257e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
mnist,alpha0p1,42,oracle_prob,oracle_logit,a70c36e629578fc0,0425fb4bce2e031b,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9904,0.9912,-0.0008000000000000229,0.0355046675514895,0.0340184094461845,0.001486258105304998,0.9994,0.9994,0.0,0.8579462038690763,0.7632725226705619,0.09467368119851438,1.8870087340440933,1.7867303726793005,0.10027836136479285,6.0,6.0,0.0,0.0006,0.0006,0.0,5.4637,5.4637,0.0,5.4697,5.4697,0.0
mnist,alpha0p1,43,oracle_prob,oracle_logit,6910d42687b1691c,3d89c1aafe58ac69,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9884,0.9883,9.999999999998899e-05,0.0447312408707919,0.0449152120857339,-0.00018397121494199975,0.9986,0.9986,0.0,0.7624728283842623,0.6531937597231671,0.10927906866109527,1.7714417047310156,1.638462820204902,0.1329788845261135,14.0,14.0,0.0,0.0014,0.0014,0.0,4.0106,4.0106,0.0,4.0246,4.0246,0.0
mnist,alpha0p1,44,oracle_prob,oracle_logit,e8871b2f0749cfe9,7970529beaeb8427,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9887,0.9877,0.0010000000000000009,0.0442178172621468,0.0485830526825448,-0.004365235420398003,0.9996,0.9996,0.0,0.7041385300921593,0.6126558374189759,0.09148269267318343,1.6895918669413204,1.5752147558151444,0.11437711112617599,4.0,4.0,0.0,0.0004,0.0004,0.0,4.5991,4.5991,0.0,4.6031,4.6031,0.0
mnist,alpha0p5,42,oracle_prob,oracle_logit,01f3665db7c1b177,ff3e68157b637807,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9836,0.983,0.0006000000000000449,0.0497107751791831,0.0539874024679884,-0.004276627288805304,0.998,0.998,0.0,0.9411405744116133,0.9193189778347892,0.02182159657682403,1.931313299651832,1.9060353513952468,0.025277948256585248,20.0,20.0,0.0,0.002,0.002,0.0,8.7159,8.7159,0.0,8.7359,8.7359,0.0
